episode,avg_reward
392,151.18760628415873
393,170.5268639406225
394,178.3791170115499
395,185.39901680906013
396,-105.41478957902196
397,-20.357409851823093
398,145.22888568289537
399,-77.24547546778378
400,227.27193420622703
401,-33.581758426133504
402,181.76309569967228
403,-29.87123471407331
404,136.4336258238706
405,155.92270223304547
406,68.70718426914647
407,-53.343230520152275
408,35.99485979038062
409,-119.65615229786852
410,1.2412552380826138
411,51.701223853470495
412,-0.3229025856621064
413,-25.30426190128453
414,-66.44486024901524
415,-38.750741126661794
416,-67.25824727734089
417,-101.97460332601928
418,-45.97535252770478
419,-17.985311397071087
420,-35.57155958136269
421,-70.28665961541212
422,-32.94981876978764
423,-84.94777776183827
424,-39.282282561407
425,-62.118566668224915
426,-19.18160537994169
427,-26.067785631756553
428,-45.41317329936815
429,-40.4272627055244
430,-66.4948006163487
431,-11.091295014621632
432,-21.598957076375292
433,1.7542804397599363
434,-26.952044406733336
435,-95.23686982104819
436,-50.61010368653022
437,-110.91758270225802
438,65.8206119280494
439,-152.26409111849424
440,-131.79119754705076
441,-167.56392385703685
442,-164.21260768669885
443,-112.9868176681194
444,-96.13725982308178
445,-132.3610964878603
446,117.12189861488481
447,132.6020266624671
448,-10.877660304945424
449,-1.0095117766133228
450,-114.64724610802593
451,-30.10667445236428
452,-228.30476595337757
453,29.172829818449483
454,-27.060037521759135
455,-185.21563839001507
456,-78.75066571915964
457,-37.33047304925348
458,-92.43093486585303
459,-16.65818352356714
460,-102.69105139315862
461,-102.58570069293728
462,-162.38347209597495
463,21.915212963623777
464,137.81973142016923
465,-11.26740384463131
466,-92.52193150112333
467,-182.77914233646254
468,-70.6106519200408
469,-58.240966520703104
470,-234.76293135023494
471,3.3271923589835364
472,-14.006982683617977
473,14.526772700047228
474,-8.769350927513258
475,-58.53992852324534
476,-98.60807393739806
477,-80.91059453903284
478,-34.563287511733535
479,-88.37404728098272
480,-64.64835450011772
481,-84.34737493048301
482,-23.971651969857117
483,-53.67780355701228
484,-55.87249256464644
485,-67.66451750840676
486,-97.3542878042874
487,-184.41978831516067
488,-82.59979589653156
489,-132.024019393614
490,-50.308776759065395
491,-48.75106972737365
492,-89.52718432225691
493,-106.67223013803786
494,-75.01082849706964
495,-148.87835551194894
496,-164.8869303120003
497,-173.54117486887637
498,-217.76860566181745
499,-172.79055840367144
